W1,W2,W3,W4,W5,W6,A,Y,ps
0.0,1.0,1.0,-0.8088471964721285,-0.3009761539553384,-0.7538491254976295,0.0,0.0,0.0
0.0,1.0,1.0,0.5574394528580334,0.8074559170052702,0.9844077303377968,0.0,0.0,0.0
1.0,1.0,0.0,0.1810387443578708,0.3122386890129999,-0.1480509643101222,0.0,1.0,0.0
0.0,1.0,0.0,1.1071754509490623,-0.1933216404740039,-0.7148864739835931,0.0,1.0,0.0
1.0,0.0,0.0,1.4428769284963092,-2.076802021923554,0.6670496902266182,1.0,1.0,0.75
1.0,1.0,1.0,-0.5396815622024924,0.947501167345676,-0.3557716193469651,0.0,0.0,0.0
0.0,1.0,0.0,0.1283769901559443,-0.5039739491423175,1.1919597121130303,0.0,1.0,0.02
0.0,1.0,1.0,1.7604151835753223,0.0179558916508264,1.4916364388526842,0.0,0.0,0.14
1.0,1.0,1.0,0.9665392502290572,-1.2704607763854796,-1.0446074365910951,0.0,0.0,0.02
0.0,1.0,0.0,0.7130490503032691,0.2829955338110016,0.336823972515898,0.0,0.0,0.02
0.0,1.0,1.0,1.3062060651354486,0.1080308173123453,0.4207335258287232,0.0,1.0,0.02
1.0,0.0,0.0,-0.604602969164376,0.0294176189707656,-1.1584803247487665,0.0,1.0,0.0
1.0,1.0,0.0,0.6365834094146309,-0.1347931292957236,0.7523247299527838,0.0,1.0,0.1
1.0,0.0,0.0,1.4092533893640082,1.0492182907525678,0.7506217661971035,0.0,0.0,0.08
1.0,0.0,1.0,1.6209122856217475,0.9662208625783416,2.9252580877308416,1.0,1.0,0.93
1.0,0.0,0.0,-0.8061848173822241,0.7259168525208212,0.8207572585877281,0.0,0.0,0.04
1.0,0.0,1.0,-0.2516742076314244,3.3210787561703645,0.6545132097278903,0.0,0.0,0.08
0.0,0.0,0.0,0.3827151737243639,-0.6002253303773148,-0.127755599873792,0.0,1.0,0.0
0.0,1.0,0.0,-0.2889973430098159,-0.3795175155338796,-0.5610176214414317,0.0,0.0,0.0
1.0,0.0,0.0,-0.3918162398080484,-1.014803690858671,-2.267817819144556,0.0,0.0,0.0
0.0,1.0,1.0,0.684001328181953,0.4359861962964098,1.4912494410073005,0.0,1.0,0.02
0.0,1.0,0.0,-0.3534099828670143,-0.6874873930601744,0.429360127247735,0.0,0.0,0.01
1.0,0.0,1.0,-1.7879128911997155,-2.698361741666047,-1.3176361017304958,0.0,0.0,0.02
0.0,0.0,1.0,0.3618473158395682,-1.2133381258287046,-0.8827332625881057,0.0,0.0,0.01
1.0,0.0,0.0,-0.4244927905709274,0.0722518991558845,0.8928655259113965,0.0,1.0,0.12
1.0,1.0,1.0,-0.7315309817303334,1.0097873349475586,-0.0706247588139415,0.0,1.0,0.01
1.0,1.0,1.0,-1.5657381506559054,-1.5569415578650314,-0.6261920746693935,0.0,1.0,0.0
1.0,1.0,0.0,1.0138224669717055,-0.6124421282843443,2.013217984461221,1.0,1.0,0.79
1.0,1.0,1.0,-2.2271126318500145,-0.1393518054509212,-1.043122337345715,0.0,0.0,0.0
0.0,0.0,0.0,-1.6993336047222958,-0.7285374894247015,-2.6330843242179856,0.0,1.0,0.0
0.0,0.0,0.0,-0.2758460625611433,0.5311637934562251,-0.1892423310808053,0.0,0.0,0.01
1.0,1.0,1.0,1.2289555856506973,0.0040008419753754,1.2574640801965429,1.0,1.0,0.79
0.0,1.0,0.0,1.3097059056826534,0.3212659144838316,2.035360289113864,0.0,0.0,0.13
1.0,1.0,1.0,-1.1549826349293644,-0.7252149257453662,-2.0738908157309432,0.0,1.0,0.0
1.0,1.0,1.0,-0.1776321959835509,1.5365363280210986,0.4889037683573218,0.0,0.0,0.01
1.0,1.0,1.0,-1.5104563750875688,-0.000375008758356,-0.5220765656628406,0.0,0.0,0.0
0.0,1.0,0.0,1.0112070637749084,1.2935496206633084,1.5873766664819495,0.0,0.0,0.0
1.0,1.0,0.0,-1.4765626605201805,-0.4389976636662775,-0.047356559090145,0.0,1.0,0.0
0.0,1.0,0.0,-0.1431957450072376,0.5900394641608302,-0.7250177968770005,0.0,1.0,0.0
1.0,0.0,0.0,1.0329837789497511,-0.6793837829972343,-0.2466782992492775,0.0,1.0,0.0
0.0,0.0,0.0,-0.2224140285299085,-0.9509092510507696,0.4213048378102392,0.0,1.0,0.02
0.0,0.0,1.0,1.4701603438257402,-0.7043503315234588,0.7752399172754483,1.0,1.0,0.76
1.0,0.0,1.0,-0.870008223190852,-0.0458666860697674,-0.0095568038486223,0.0,1.0,0.02
1.0,0.0,1.0,0.3691904695468737,-0.2187334589677091,1.200552003953836,1.0,0.0,1.0
0.0,1.0,1.0,0.8532821858237332,1.5392070096550627,1.3002979874484877,0.0,1.0,0.04
1.0,0.0,0.0,-0.1397117304410724,-1.148704229636946,-0.1162045579671727,0.0,0.0,0.0
0.0,1.0,0.0,1.3863142642463189,-1.0903383324548148,-0.1665758960215352,0.0,1.0,0.0
1.0,1.0,1.0,0.5481295846881931,1.700188146645526,-0.2208511546015157,0.0,1.0,0.02
1.0,1.0,1.0,-1.6374495930083417,0.6087836589081088,-1.809590852331204,0.0,0.0,0.0
0.0,1.0,0.0,3.958602704037963,-1.88141086716606,1.1129164721185836,1.0,1.0,0.66
1.0,0.0,1.0,0.6486436440906672,0.4972690986459772,0.3733956533721057,1.0,1.0,0.76
1.0,0.0,0.0,0.1073432938235896,0.2373326993395965,-0.4822651719433849,0.0,1.0,0.02
0.0,0.0,1.0,-1.3988128186664763,-2.1444440467284505,-1.4536141362782946,0.0,0.0,0.01
1.0,0.0,0.0,0.0817678188056164,-0.3695624253374333,-1.0341688553741573,0.0,1.0,0.01
1.0,1.0,0.0,-0.4599428308406871,-0.0174549518361779,-0.1273616249554625,0.0,1.0,0.0
1.0,0.0,0.0,0.6443536660303223,0.7314025171250657,0.6683555332574207,0.0,1.0,0.03
0.0,1.0,1.0,0.3716702912118653,0.9544956665476876,-0.1769059357324707,0.0,1.0,0.0
0.0,1.0,0.0,1.853009485069379,0.0957467711101346,-1.323827752448095,0.0,0.0,0.06
1.0,0.0,0.0,0.1422513725263177,1.033450803264237,2.044378474368054,1.0,1.0,0.84
1.0,0.0,0.0,0.5135054799885475,-0.1462732746113538,0.5002533383925544,0.0,0.0,0.11
0.0,0.0,0.0,0.3724568515114425,-0.857496824739772,-2.906645925876304,0.0,0.0,0.0
1.0,0.0,0.0,-0.1484898030593936,-0.934181843147949,-0.9677644407371936,0.0,0.0,0.0
1.0,1.0,1.0,-0.1834001973200239,0.542645294566316,0.5734102798724647,0.0,1.0,0.03
1.0,0.0,0.0,1.1010002026684818,-1.9581690855990108,-0.6567251321657207,0.0,1.0,0.02
1.0,0.0,1.0,0.7800271353386294,0.6778075711198115,1.3092474658324498,1.0,1.0,0.92
0.0,1.0,1.0,-0.62944160405378,-1.1065730673918852,-1.841274920972073,0.0,1.0,0.0
0.0,0.0,1.0,-1.1134361029729902,-0.3592240957107388,-0.5611623701237959,0.0,0.0,0.0
0.0,1.0,1.0,-0.0674100249468543,0.5053819027529176,0.1655022461678752,0.0,1.0,0.0
0.0,0.0,1.0,1.1614399816743937,1.217940900801347,1.006628454275897,0.0,0.0,0.15
0.0,0.0,1.0,-0.027529386267978,-1.9406809643648928,-1.2051340771047712,0.0,0.0,0.0
1.0,1.0,1.0,1.7464350892279723,-0.806178211953457,0.6698879938298854,1.0,1.0,0.76
1.0,0.0,0.0,-0.7750702870734348,0.0490616923731028,0.5697171163379259,0.0,1.0,0.04
1.0,0.0,0.0,0.1416405376658051,-0.596086334587662,-0.7573426986609799,0.0,1.0,0.0
1.0,1.0,1.0,-2.516303860965749,0.8616231013412039,-1.2345804038242034,0.0,0.0,0.01
0.0,1.0,0.0,-0.5956678809102903,-2.0863905654565262,-1.1804642314408966,0.0,1.0,0.02
0.0,1.0,0.0,-0.3091213186418621,0.3618016405710469,-0.0938098146641566,0.0,0.0,0.01
1.0,0.0,1.0,0.5109377744920892,0.425920176502816,0.8540312678417779,1.0,0.0,0.88
1.0,1.0,1.0,1.7106618386711354,0.0490803971416304,1.5981618536607258,1.0,1.0,0.93
1.0,0.0,1.0,0.03494358936374,1.1022367325853422,1.859779063825417,1.0,0.0,0.85
0.0,1.0,1.0,1.4539175816088177,-1.229574253546429,-0.0042724842404697,0.0,1.0,0.04
1.0,1.0,0.0,0.6616810764659825,1.108616757989675,-1.3921490794325369,0.0,1.0,0.01
0.0,0.0,0.0,0.9863521802120644,-0.7029204029101687,0.0720913491958187,0.0,0.0,0.0
1.0,0.0,1.0,-0.466154856825928,0.7255505180787332,0.4835682575092429,0.0,0.0,0.12
0.0,1.0,0.0,1.3849913436486387,-0.324204219485211,0.3434385455489642,0.0,1.0,0.01
1.0,1.0,1.0,-1.072964278711645,0.8143431291489254,-0.2825467365484514,0.0,0.0,0.0
1.0,1.0,1.0,0.4951586112003165,0.7804699297583744,-1.7946942421677676,0.0,1.0,0.05
1.0,1.0,1.0,-0.952062100706259,-1.4640535735805915,-0.7000735005280462,0.0,0.0,0.0
0.0,1.0,1.0,-0.5181455523987548,-0.1544911938105286,-0.6603507021246483,0.0,0.0,0.0
0.0,1.0,0.0,-1.4614036047221062,-0.0924323185415861,-2.287994569542049,0.0,1.0,0.0
0.0,1.0,0.0,-0.5163479086460222,-0.2378752654568325,-1.248533652646385,0.0,0.0,0.0
0.0,0.0,0.0,0.3511168965109653,-0.7556627651019651,-1.067102875761087,0.0,1.0,0.0
0.0,1.0,0.0,-0.0687704630786384,1.8514378945735095,1.5000827980891378,0.0,0.0,0.01
0.0,1.0,1.0,-1.3477649412536636,0.209096676575521,-0.0076960358156659,0.0,0.0,0.02
1.0,1.0,1.0,1.470739856691369,1.5550159943330888,3.02762830799448,1.0,1.0,0.88
1.0,1.0,0.0,0.3372209383084585,-0.5691486535119704,0.5319609547111623,0.0,1.0,0.0
0.0,0.0,0.0,1.0080654330757632,-1.061796761310848,-1.3785150494352167,0.0,1.0,0.0
0.0,1.0,0.0,0.7852269196346882,0.1322477789197846,-0.9504719271949548,0.0,0.0,0.0
1.0,1.0,1.0,-0.6648677669672133,-0.5632366041174566,0.516673168986796,0.0,0.0,0.02
1.0,0.0,1.0,-1.9450469586120391,2.3901459623335115,1.7892357029568804,0.0,0.0,0.14
0.0,0.0,0.0,-0.915424368231706,0.2454228491891196,-0.5727488576666568,0.0,1.0,0.01
0.0,1.0,0.0,1.2251558492732308,1.1525991350106035,1.7476804803270287,0.0,0.0,0.01
1.0,0.0,0.0,-1.053546073700315,-0.2242357721234985,-2.143782206691419,0.0,0.0,0.01
0.0,1.0,0.0,0.8160436843240609,-0.3260613057601362,-1.698930569049825,0.0,1.0,0.0
1.0,0.0,1.0,-0.6124069731288238,-0.0309114176041359,-1.4956828719093236,0.0,0.0,0.0
1.0,1.0,0.0,0.3931092448539835,0.3557172615760168,0.0172257276119838,0.0,1.0,0.0
1.0,1.0,1.0,-1.8239198526251936,0.8495868450948219,-1.008542889173224,0.0,0.0,0.01
0.0,0.0,0.0,1.167075165999964,-0.1221540151116833,0.2923465119928732,0.0,0.0,0.0
0.0,0.0,0.0,-0.0396687000904821,-0.6808515740173174,-0.85127456975301,0.0,1.0,0.0
1.0,1.0,0.0,0.8858257989659072,-1.0678765764865552,0.5882757561893388,0.0,1.0,0.04
1.0,1.0,1.0,0.1898616493830956,-0.0766793627057318,1.4841380946660263,1.0,1.0,0.77
0.0,1.0,1.0,0.7980637952989431,0.5729627259567562,0.721710723388285,0.0,1.0,0.03
0.0,1.0,1.0,-0.1019320392636,0.4579470763097417,2.208005005963532,0.0,1.0,0.11
0.0,1.0,0.0,0.7433565435138623,-0.0178175490539389,-0.2716352130708844,0.0,1.0,0.0
0.0,1.0,1.0,-1.5095726842240431,-0.600138799235613,-1.5799591356687674,0.0,1.0,0.0
1.0,1.0,1.0,-1.0807106924455063,0.1467652633868894,-0.0792380517863584,0.0,0.0,0.01
1.0,0.0,0.0,0.7254740044815357,0.5718048788649898,0.2938406796625886,0.0,0.0,0.01
0.0,0.0,0.0,-0.0391782562094966,-0.0368176565170274,1.1390542994133797,0.0,0.0,0.11
1.0,0.0,1.0,-0.2287541712202125,0.1123684887922189,-0.699300656411886,0.0,1.0,0.02
1.0,0.0,1.0,-0.1796122946513579,-0.1505043256504516,1.157635674957735,1.0,1.0,0.95
0.0,1.0,1.0,0.5017251093451655,0.9154992680625726,0.902787204997646,0.0,1.0,0.01
1.0,0.0,1.0,-0.593343754242419,-0.4382002673386686,2.049680769926236,1.0,1.0,0.89
1.0,0.0,1.0,0.5103075967452559,0.1855356209665554,-0.1161932967923,1.0,0.0,0.72
1.0,1.0,1.0,-0.9157918490686792,0.3944280300121126,-0.4633758172357456,0.0,0.0,0.0
0.0,1.0,1.0,-0.4072520430199657,0.7255225582535588,0.3047870749032841,0.0,1.0,0.0
0.0,1.0,1.0,0.9849516717192108,1.4958847658844756,-0.940609748280106,0.0,0.0,0.0
0.0,0.0,0.0,1.0712524278458908,0.6754538092042119,1.475618246063589,0.0,1.0,0.05
1.0,0.0,1.0,-1.0971543602553622,0.5992132354592584,0.2318755508671168,0.0,0.0,0.07
0.0,1.0,0.0,0.8386347472283774,-1.4702370890213132,-0.2064828069910326,0.0,1.0,0.0
1.0,1.0,0.0,-1.039182322034903,0.6064039443038369,-1.7607849702522311,0.0,1.0,0.0
0.0,0.0,0.0,0.7330232317190783,2.293717612357178,-0.033190617930529,0.0,0.0,0.03
0.0,0.0,1.0,-1.8988120593192948,-0.8300109855676734,-0.7777930038426396,0.0,0.0,0.01
1.0,0.0,0.0,-1.1171106924391123,-1.0195198494057165,0.1068634166349407,0.0,1.0,0.0
0.0,1.0,1.0,-0.5089722778228615,-0.2146538422260227,1.2326515717977793,0.0,0.0,0.07
1.0,0.0,0.0,-0.1664859548859593,1.0212481260989013,-0.4680604383434484,0.0,0.0,0.03
1.0,0.0,0.0,1.4236144293489872,0.5247504922968238,-0.0566155669358781,0.0,0.0,0.04
1.0,1.0,0.0,0.9039991740035268,-0.477124206469332,-0.058501315917453,0.0,1.0,0.0
0.0,0.0,0.0,1.5754679085723808,-0.0359901817271913,-1.205991278451242,0.0,0.0,0.07
0.0,1.0,1.0,1.206607898035568,1.037038981773908,0.5328922638609936,0.0,1.0,0.01
1.0,0.0,1.0,-0.2828635516348445,0.672619748121479,1.0466677357586331,1.0,1.0,0.86
1.0,0.0,0.0,-0.2663268843187201,2.428876969522979,2.715877543971545,1.0,1.0,0.86
1.0,1.0,1.0,1.0689716222012626,1.0056866803112163,1.3164846048909034,0.0,0.0,0.15
1.0,1.0,1.0,0.0403714310228392,0.3535672160026291,1.837522972068003,0.0,1.0,0.23
0.0,0.0,0.0,-0.1569936724933179,0.6147262758274484,0.6397392396661362,0.0,1.0,0.02
0.0,1.0,0.0,-1.3352027230151915,-0.3489841909155525,-0.6507295418264519,0.0,1.0,0.0
1.0,1.0,1.0,-0.1064601215555398,-0.977773001532967,-0.7135577490217868,0.0,0.0,0.0
1.0,1.0,1.0,-2.7909964066938464,0.1719571321675908,-1.1225825914911325,0.0,1.0,0.02
1.0,1.0,0.0,0.3277542213861825,-0.8403839283243209,-1.5796775230046705,1.0,1.0,
0.0,1.0,0.0,-0.0587415667970867,0.576809199996108,-0.2463920861030935,1.0,1.0,
0.0,1.0,1.0,-0.0319259827891027,-0.4685421807937361,-0.7794640482237863,1.0,1.0,
0.0,0.0,0.0,0.3662227625374514,-0.4056866688192563,0.3998208034722835,1.0,1.0,
0.0,1.0,0.0,0.7939963846391834,-1.0011158717915143,0.0616428094826933,1.0,1.0,
1.0,1.0,1.0,-0.1181050263241162,0.0790539965489762,-1.967063149154223,1.0,1.0,
1.0,1.0,1.0,-1.4266001871364686,0.0895560682500586,-1.2068370809939977,1.0,1.0,
0.0,0.0,0.0,-1.186843317245243,-1.1009196023603562,-0.0398955158028527,1.0,1.0,
1.0,0.0,0.0,-0.8440114806012106,-1.1003615797527344,-0.9504831989200252,1.0,1.0,
1.0,1.0,1.0,0.4532293847070321,-1.4679291017811336,-0.778050010895381,1.0,1.0,
0.0,1.0,1.0,-0.937594207970287,0.2553469785671729,-1.398669151646856,1.0,1.0,
0.0,1.0,0.0,-0.1968455565013572,-0.8678751074023959,-0.1173071374498341,1.0,1.0,
0.0,0.0,0.0,-0.3736195497919126,-0.6835618096115486,-3.282034041622964,1.0,1.0,
1.0,0.0,0.0,-0.9008202345500737,-0.1046368251848935,0.0249525578216676,1.0,1.0,
0.0,1.0,0.0,-2.037370096302168,0.8650728237022062,-1.3712221484122815,1.0,0.0,
1.0,0.0,1.0,-1.0931472420974782,-1.0964860586454157,-0.5082319703566244,1.0,1.0,
1.0,1.0,1.0,0.0116440993150698,-0.4264056057784035,-1.61214083794003,1.0,1.0,
0.0,1.0,1.0,-0.3641832500324822,-0.51802361342561,-0.4864745076444786,1.0,1.0,
1.0,0.0,0.0,0.2465865108111366,0.0859936385938207,-0.6750618482558477,1.0,0.0,
0.0,1.0,1.0,0.191748112086116,1.1610757645652043,0.0991658077030675,1.0,1.0,
0.0,1.0,0.0,0.586198165250216,-2.260486758249321,0.0498988494565873,1.0,1.0,
0.0,0.0,0.0,0.3046587872033069,0.0090928732365412,-1.0330582533421495,1.0,1.0,
1.0,1.0,1.0,-1.0509602078919014,0.1485103827310821,0.0498988494565873,1.0,1.0,
0.0,1.0,1.0,-0.7604681776113899,-0.1966410817938343,-0.7024918694077642,1.0,1.0,
0.0,1.0,1.0,0.5280288604919406,0.7476622240291781,0.9687705338053666,1.0,1.0,
1.0,1.0,0.0,0.191748112086116,0.3485358568407611,-0.1992654675620591,1.0,1.0,
0.0,1.0,0.0,1.01392756363734,-0.2057279107595797,-0.7027996191337608,1.0,1.0,
1.0,1.0,1.0,-0.586405668334938,1.107416402579833,-0.1495202085588047,1.0,1.0,
1.0,0.0,0.0,-0.5976558361591928,-0.133168732264642,-1.2330923557269695,1.0,1.0,
0.0,0.0,0.0,0.4447362937211022,-0.5172537948320446,-0.1058414004416498,1.0,1.0,
0.0,1.0,0.0,-0.3106419404444234,-0.3200891826611193,-0.6501696669668321,1.0,1.0,
1.0,0.0,0.0,-0.3375671361427169,-0.99045431167252,-2.028729996838616,1.0,1.0,
1.0,1.0,1.0,-1.574108268837598,-1.47976938027291,-0.6169682201109311,1.0,1.0,
1.0,1.0,1.0,-2.1559372436506816,0.1873203024191867,-0.8956393349660101,1.0,1.0,
0.0,0.0,0.0,-1.706390141347105,-0.6213637363596933,-2.424456605352648,1.0,1.0,
1.0,1.0,1.0,-0.9633890972579904,-0.5473792661788898,-2.372876693320608,1.0,1.0,
1.0,1.0,1.0,-1.63086551669393,0.0790539965489762,-0.4436693989913113,1.0,1.0,
0.0,1.0,0.0,1.020613609683113,1.27030290215904,1.639081474908762,1.0,1.0,
1.0,1.0,0.0,-1.3920665424457876,-0.3833763847099673,-0.1695185506640331,1.0,1.0,
0.0,1.0,0.0,-0.2054969132786729,0.6018176039871458,-0.7340879321669354,1.0,1.0,
1.0,0.0,0.0,1.023658252418737,-0.658218117726823,-0.3149274834631531,1.0,1.0,
1.0,0.0,0.0,-0.1804199172801552,-1.124385294416218,-0.1058414004416498,1.0,1.0,
0.0,1.0,0.0,1.2872281912066268,-1.1009196023603562,-0.279746628507997,1.0,1.0,
1.0,1.0,1.0,-1.6411177954260563,0.572362809099228,-1.817491305110519,1.0,1.0,
1.0,1.0,0.0,-0.521494723473029,0.0864300823416103,-0.0548891615397364,1.0,1.0,
0.0,1.0,1.0,0.5262992301806299,0.916316084860234,-0.1418380522269923,1.0,1.0,
0.0,0.0,0.0,0.2407162071547547,-1.2239975382561536,-2.718974206617685,1.0,1.0,
1.0,0.0,0.0,-0.1344670051202094,-1.0202603343244567,-0.9346075865201852,1.0,0.0,
0.0,1.0,1.0,-0.5473602763728737,-1.0811738080272055,-1.967063149154223,1.0,1.0,
0.0,0.0,1.0,-1.006530109365719,-0.3035958757230168,-0.6533479488920059,1.0,1.0,
0.0,1.0,1.0,-0.0504272582663708,0.576809199996108,0.1287937400666452,1.0,1.0,
0.0,0.0,1.0,-0.0330414576550611,-2.050408487992573,-1.1436761143160608,1.0,1.0,
1.0,0.0,0.0,0.2374418134329332,-0.5760807723498758,-0.6528241452051358,1.0,1.0,
0.0,0.0,0.0,1.166719137238151,-0.7834963564925852,0.0777473462275291,1.0,1.0,
1.0,1.0,1.0,-1.2639749889746896,0.7290550337504446,-0.2990581415729302,1.0,1.0,
1.0,1.0,1.0,-0.9200543638740982,-1.3846960364502905,-0.5820831700900703,1.0,1.0,
0.0,1.0,1.0,-0.4058184450613635,-0.0938433174656454,-0.7027996191337608,1.0,1.0,
0.0,1.0,0.0,-1.4332650999768792,-0.0652023607897843,-2.089836425790028,1.0,1.0,
0.0,1.0,0.0,-0.6308875921880079,-0.1979305744411189,-1.2433576281012575,1.0,1.0,
0.0,0.0,0.0,0.2640632712439198,-0.7625001859279503,-0.8808708752716194,1.0,0.0,
1.0,1.0,0.0,0.1808370452432861,-0.606821589663987,0.5569698903670804,1.0,1.0,
0.0,0.0,0.0,0.9003624233353846,-1.0964860586454157,-1.3790778902070342,1.0,1.0,
0.0,1.0,0.0,0.9003624233353846,0.0557143013334195,-0.7667679654722286,1.0,1.0,
0.0,1.0,0.0,0.6841935402942141,-0.3234738159071049,-1.6711793817332503,1.0,1.0,
1.0,0.0,1.0,-0.6194374132594108,0.0461184303889975,-1.5054939180305795,1.0,1.0,
1.0,1.0,0.0,0.4026280723918795,0.3773707783612703,-0.0447545953097012,1.0,1.0,
0.0,0.0,0.0,1.1240597386707285,-0.0885370053501334,0.1169256153374144,1.0,1.0,
0.0,0.0,0.0,-0.0100616927196655,-0.6212000822673763,-0.8577608669410477,1.0,1.0,
0.0,1.0,0.0,0.8133361186057388,0.0092876137400213,-0.2558556737300381,1.0,1.0,
0.0,1.0,1.0,-1.4958423425758691,-0.5024596521329876,-1.5861130093339375,1.0,0.0,
1.0,1.0,1.0,-0.9531056662514747,0.3431492435815872,-0.5041873963321101,1.0,1.0,
0.0,1.0,1.0,-0.5442299529494558,0.7855874224407976,0.3393141041247539,1.0,1.0,
